1.9406069592724418, 162.12710162119413
0.9803237445630693, 162.8281692368525
2.9691632068011096, 159.8277738236457
3.9748522143139606, 157.52884143930407
5.003361506524321, 155.00136022143136
5.963738631870308, 154.7565994464215
6.992482700672204, 153.36988533017
7.998594306049826, 153.12433372874654
8.981556939501784, 151.51025701858438
9.941793198892848, 150.5810359826018
11.016412613681302, 149.87799130090943
11.930820482404117, 148.49325425069196
12.228094602609731, 148.48811387900355
12.936791221826814, 147.56324238829575
13.416533708975885, 145.27340450771055
13.57618179122183, 143.2172558323448
13.804854191379997, 143.21330170027676
14.010236753657574, 141.1563621984974
14.215619315935156, 139.09942269671805
14.374938710952952, 135.44620007908262
14.62652530644524, 135.67000395413203
14.764761763542905, 140.68700672202448
14.978737149070787, 69.2710320284697
15.09006820877818, 54.667236061684434
15.179471134835909, 44.62690391459071
15.292445630684066, 38.008477659153755
15.67982700672203, 31.385306445235187
15.999357947805462, 28.4137761961249
17.026223803875055, 17.90092526690387
17.207612198497436, 10.368699090549569
18.02904853697114, 1.6846342427836873
17.595275306445245, 5.114448398576457
17.36707245947015, 7.399936733886847
